"ID","Directory","InstanceType","Flags","PVP","MapName_Lang_enUS","MapName_Lang_enGB","MapName_Lang_koKR","MapName_Lang_frFR","MapName_Lang_deDE","MapName_Lang_enCN","MapName_Lang_zhCN","MapName_Lang_enTW","MapName_Lang_zhTW","MapName_Lang_esES","MapName_Lang_esMX","MapName_Lang_ruRU","MapName_Lang_ptPT","MapName_Lang_ptBR","MapName_Lang_itIT","MapName_Lang_Unk","MapName_Lang_Mask","AreaTableID","MapDescription0_Lang_enUS","MapDescription0_Lang_enGB","MapDescription0_Lang_koKR","MapDescription0_Lang_frFR","MapDescription0_Lang_deDE","MapDescription0_Lang_enCN","MapDescription0_Lang_zhCN","MapDescription0_Lang_enTW","MapDescription0_Lang_zhTW","MapDescription0_Lang_esES","MapDescription0_Lang_esMX","MapDescription0_Lang_ruRU","MapDescription0_Lang_ptPT","MapDescription0_Lang_ptBR","MapDescription0_Lang_itIT","MapDescription0_Lang_Unk","MapDescription0_Lang_Mask","MapDescription1_Lang_enUS","MapDescription1_Lang_enGB","MapDescription1_Lang_koKR","MapDescription1_Lang_frFR","MapDescription1_Lang_deDE","MapDescription1_Lang_enCN","MapDescription1_Lang_zhCN","MapDescription1_Lang_enTW","MapDescription1_Lang_zhTW","MapDescription1_Lang_esES","MapDescription1_Lang_esMX","MapDescription1_Lang_ruRU","MapDescription1_Lang_ptPT","MapDescription1_Lang_ptBR","MapDescription1_Lang_itIT","MapDescription1_Lang_Unk","MapDescription1_Lang_Mask","LoadingScreenID","MinimapIconScale","CorpseMapID","CorpseX","CorpseY","TimeOfDayOverride","ExpansionID","RaidOffset","MaxPlayers"
"1784","PA_SMALL_CAVE01_Pristine_A","0","0","0","8.0 Islands - Cave - Hozen [Dev/Not Used]","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1785","Islands_Pirateship_Plank","0","0","0","8.0 Islands - Ship - Pirateship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1786","Islands_Transport_Horde_Zeppelin","0","0","0","8.0 Islands - Zeppelin - Goblin","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1787","Islands_PA_Mogu_Crypt_07","0","0","0","8.0 Islands - Micro - Mogu Crypt","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1788","Islands_6AS_Cave_01","0","0","0","8.0 Islands - Cave - Primitve [Dev/Not Used]","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1789","Islands_Saurok_Cave_Large","0","0","0","8.0 Islands - Cave - Saurok - Large [Dev/Not Used]","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1795","ShwayderLand","0","0","0","Vale of Eternal Blossoms","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","327","1","-1","0","0","-1","7","0","0"
"1802","AzeriteBG","3","0","1","8.0 BG Temp","","","","","","","","","","","","","","","","16712190","0","This battleground takes place in the Valley of the Four Winds

Gold Rush is a 15 vs 15 resource battle","","","","","","","","","","","","","","","","16712190","This battleground takes place in the Valley of the Four Winds

Gold Rush is a 15 vs 15 resource battle","","","","","","","","","","","","","","","","16712190","245","1","-1","0","0","-1","7","0","0"
"1803","AzeriteBG1","3","0","1","Seething Shore","","","","","","","","","","","","","","","","16712190","0","Large quantities of Azerite has been discovered off the coast of Feralas in a forgotten unexplored island now known as the Seething Shore.","","","","","","","","","","","","","","","","16712190","Large quantities of Azerite has been discovered off the coast of Feralas in a forgotten unexplored island now known as the Seething Shore.","","","","","","","","","","","","","","","","16712190","436","1","-1","0","0","-1","6","0","0"
"1804","WarfrontsPrototype3","5","0","0","The Battle for Stromgarde","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","3","1","-1","0","0","-1","7","0","0"
"1805","Islands_7HU_Transport_Alliance_Battleship01","0","0","0","8.0 Islands - Event","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1806","StormwindEmbassy","0","0","0","Alliance Battleship -  Wind's Redemption","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1807","Islands_6OR_Horde_Ship01","0","0","0","8.0 Islands - Event","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1809","MechagnomeIsland","0","0","0","Mechagnome Island","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1811","QuestTraining","0","0","0","Quest Training","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","251","1","-1","0","0","-1","6","0","0"
"1812","SuramarNightborneUnlock","5","0","0","Suramar","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1813","Islands801","5","0","0","Un'gol Ruins (Islands 1)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","549","1","-1","0","0","-1","7","0","0"
"1814","Islands802","5","0","0","Havenswood (Islands 2)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","549","1","-1","0","0","-1","7","0","0"
"1815","Silithus","0","0","0","Silithus Phase","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","3","1","-1","0","0","-1","6","0","0"
"1817","SilithusPhase01","0","0","0","Silithus: The Wound","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","3","1","-1","0","0","-1","0","0","0"
"1818","SilvermoonCity","5","0","0","Silvermoon City","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","0","0","0"
"1822","BoralusDungeon","1","0","0","Siege of Boralus","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","542","1","-1","0","0","-1","7","0","0"
"1825","KulTirasArena","4","0","0","Hook Point","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","545","1","-1","0","0","0","7","0","0"
"1839","KarazanChess","0","0","0","Karazan Chess","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","200","1","-1","0","0","-1","7","0","0"
"1840","SunwellUnlockScenario","5","0","0","The Sunwell","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","530","12551.76","-6774.565","-1","6","0","25"
"1841","UnderrotDungeon","1","0","0","The Underrot","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","553","1","-1","0","0","-1","7","0","0"
"1844","Islands_7FK_Forsaken_Ship03","0","0","0","8.0 Islands - Event","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1845","Islands_7VR_Vrykul_Ship01","0","0","0","8.0 Islands - Event","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1846","Islands_6HU_Transport_Cargoship","0","0","0","8.0 Islands - Ship - 6HU Cargoship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1847","Dev Map  G","0","0","0","Dev Map - G","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1849","Islands_ND_ICEBREAKER_SHIP_BG_TRANSPORT","0","0","0","8.0 Islands - Event","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1850","Islands_6HU_Transport_Buccaneer","0","0","0","8.2.5 - MSEM - 1850","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1851","Islands_7FK_Transport_Buccaneer","0","0","0","8.0 Islands - Ship - 7FK Buccaneer","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1852","Islands_Horde_Submarine","0","0","0","8.0 Islands - Ship - Player Horde - Submarine [Dev/Not Used]","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1853","Islands_Alliance_Submarine","0","0","0","8.0 Islands - Event","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1854","Islands_7VS_Cavemicro03","0","0","0","8.0 Islands - Cave - 7VS Cave Micro 03 [Dev/Not Used]","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1855","LightforgedVindicaar","0","0","0","The Vindicaar","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1856","TransportAzeriteBGAllianceAirship","0","0","0","Transport: Azerite BG - Alliance Airship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1857","TransportAzeriteBGHordeGunship","0","0","0","Transport: Azerite BG - Horde Gunship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1860","LightforgedDraeneiVindicaar","0","0","0","The Vindicaar","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1861","NazmirRaid","2","0","0","Uldir","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","548","1","-1","0","0","-1","7","0","0"
"1862","DrustvarDungeon","1","0","0","Waycrest Manor","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","437","1","-1","0","0","0","7","0","0"
"1863","BLTestMap","0","0","0","BL - Test Map","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1864","SeaPriestDungeon","1","0","0","Shrine of the Storm","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","543","1","-1","0","0","-1","7","0","0"
"1865","VoidElfHub","0","0","0","Telogrus Rift","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1876","WarfrontsArathi","5","0","0","Warfronts Arathi - Horde","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","544","1","-1","0","0","-1","7","0","0"
"1877","SnakeDungeon","1","0","0","Temple of Sethraliss","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","441","1","-1","0","0","-1","7","0","0"
"1878","BlackrockDepthsDarkIron","0","0","0","zzOLD_Blackrock Depths","","","","","","","","","","","","","","","","16712190","9666","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","103","1","0","-7178.095","-928.6395","-1","7","0","5"
"1879","rymoore","5","0","0","Jorundall (Islands 7)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","549","1","-1","0","0","-1","7","0","0"
"1880","TitanIsland","5","0","0","8.0 Islands - Titan Island - Prototype","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1881","Islands9","5","0","0","8.0 Islands - Sinkhole - Prototype","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1882","Islands10","5","0","0","Verdant Wilds (Islands 8)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","549","1","-1","0","0","-1","7","0","0"
"1883","Islands01","5","0","0","Whispering Reef (Islands 10)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","549","1","-1","0","0","-1","7","0","0"
"1884","SiegeOfOrgrimmarZone","5","0","0","Siege of Orgrimmar - Mag'har Orc Unlock Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","359","1","-1","0","0","-1","7","0","0"
"1885","Islands803","5","0","0","8.0 Islands - White Mesa - Prototype","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1886","Islands_7VR_Swamp_Prototype","0","0","0","8.0 Islands - Swamp - Prototype","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1887","Islands_7VR_Swamp_Prototype2","0","0","0","8.0 Islands - Swamp - Prototype","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1888","Islands888","5","0","0","8.0 Islands Josh","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1889","Islands666","5","0","0","8.0 Islands - Katalina - Prototype","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","0","0","0"
"1890","AssassinsScenarioDRU","5","0","0","8.0 Assassins Scenario - Drustvar","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1891","Islands805","5","0","0","8.0 Islands - Cursed - Prototype","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1892","Islands11","5","0","0","The Rotting Mire (Islands 9)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","549","1","-1","0","0","-1","7","0","0"
"1893","NecromancyIsland","5","0","0","The Dread Chain (Islands 4)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","549","1","-1","0","0","-1","7","0","0"
"1895","Islands1106","5","0","0","8.0 Islands - lost World Prototype","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1896","Islands420","5","0","0","8.0 Islands - Wonderland - Prototype","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1897","Islands24","5","0","0","Molten Cay (Islands 6)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","549","1","-1","0","0","-1","7","0","0"
"1898","Islands22","5","0","0","Skittering Hollow (Islands 5)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","549","1","-1","0","0","-1","7","0","0"
"1899","Islands23","5","0","0","8.0 Islands - Junker Gnome Caverns - Prototype","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1900","Silithus_Airship_Alliance","0","0","0","This Map Was Made In The Wrong Branch - Re-use If Needed","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","5","0","0"
"1901","Silithus_Airship_Horde","0","0","0","This Map Was Made In The Wrong Branch - Re-use If Needed","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","5","0","0"
"1902","SilithusAllianceGunship","0","0","0","Silithus Alliance Gunship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1903","SilithusHordeGunship","0","0","0","Silithus Horde Gunship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1904","escapefromstockades","5","0","0","Stormwind Escape from Stockades","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","4","1","-1","0","0","0","7","0","0"
"1906","zandalarcontinentfinale","5","0","0","Zandalar Continent Finale","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1907","Islands_Panderan_Farm","5","0","0","Snowblossom Village (Islands 3)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","549","1","-1","0","0","-1","7","0","0"
"1909","TransportKulTirasBridgeportShip","0","0","0","[UNUSED] Transport: Kul Tiras - Bridgeport","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1910","TransportKulTirasBridgeportMaidens","0","0","0","Transport: Kul Tiras - Bridgeport - The Maiden's Virtue","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1911","ZandalariArena","4","0","0","Mugambala","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","546","1","-1","0","0","-1","7","0","0"
"1912","Islands_7az_cave02","0","0","0","8.0 Islands - Cave - 7AZ Cave 02 [Dev/Not Used]","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1913","PhaseableMONazmirTriangulationPlatform","0","0","0","PhaseableMO: Nazmir - Triangulation Platform","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1916","PhaseableMONazmirShipWorldQuest","0","0","0","PhaseableMO: Nazmir - Ship World Quest","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1917","GorgrondOrcs","5","0","0","Gorgrond - Mag'har Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","360","1","-1","0","0","1080","7","0","0"
"1918","Kalimdor 2","0","0","0","Kalimdor Darkshore Phase","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","3","1","-1","0","0","-1","7","0","0"
"1919","Islands_KL_Skywall_Entrance_Building_03","0","0","0","8.0 Islands - Platform - KL Skywall Entrance Building 03","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1920","Islands_MD_Flamegate_E","0","0","0","8.0 Islands - Platform - MD Flamegate E","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1921","Islands_8HU_Kultiras_ShipMedium01","0","0","0","8.0 Islands - Ship - Player Alliance - Kul'Tiras Medium 01 With Gangplank","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1922","Islands_8TR_Zandalari_ShipMediumTransport01","0","0","0","8.0 Islands - Ship - Player Horde - Zandalari Medium 01 With Gangplank","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1923","Islands_Deepholm_Mercury_Pool01","0","0","0","8.0 Islands - Platform - Deepholm Mercury Pool 01","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1924","Islands_7AZ_Vashjir_Small_Cave_A","0","0","0","8.0 Islands - Platform - 7AZ Vashjir Small Cave A","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1925","DevMapH","0","0","0","Dev Map - H","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1926","KulTiranFlagship","0","0","0","8.1.5 Allies - Kul Tiran Flagship (JAK)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1927","ZandalariFlagship","0","0","0","Zandalari Flagship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1929","HallOfCommunion(Destroyed)","0","0","0","Chamber of Heart","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1930","ZandalarAllianceIntroScenerio","0","0","0","Zandalar Alliance Intro Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1931","LordaeronBlight","0","0","0","Lordaeron Blight","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","4","1","-1","0","0","-1","6","0","0"
"1932","BlackrockDepthsDarkIron2","5","0","0","Blackrock Depths - Dark Iron Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","103","1","0","-7178.095","-928.6395","-1","7","0","5"
"1934","Islands_8KUL_CaveMicro_freehold01","0","0","0","8.0 Islands - Cave - 8KUL_CaveMicro_freehold01 [Dev/Not Used]","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1935","Islands_8KUL_CaveMicro01","0","0","0","8.0 Islands - Cave - 8KUL_CaveMicro01","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1936","Islands_8KUL_CaveMicro02","0","0","0","8.0 Islands - Cave - 8KUL_CaveMicro02","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1937","Islands_8KUL_CaveMicro03","0","0","0","8.0 Islands - Cave - 8KUL_CaveMicro03","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1938","Islands_8RIV_CaveMicro_01","0","0","0","8.0 Islands - Cave - 8RIV_CaveMicro_01","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1939","Islands_8RIV_CaveMicro_02","0","0","0","8.0 Islands - Cave - 8RIV_CaveMicro_02","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1940","StormwindEmbassyVoldunStatic","0","0","0","Alliance Battleship -  Wind's Redemption Voldun","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","7","0","0"
"1941","TransportNazmirRaidElevator","0","0","0","Transport: Nazmir Raid Elevator","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1942","MoltenCoreDarkIron","0","0","0","Molten Core","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","192","1","0","-7178.095","-928.6395","-1","7","0","5"
"1943","WarfrontsArathi - Alliance","5","0","0","Warfronts Arathi - Alliance","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","544","1","-1","0","0","-1","7","0","0"
